location,city,bedrooms,bathrooms,property_type,price_pkr,size_sqft,days_since_listed,price_per_sqft,log_price,size_category,city_encoded,property_type_encoded
"Bani Gala, Islamabad",Islamabad,5,6,House,50000000.0,5850.0,0.025,8547.008547008547,17.72753358339242,Very Large,1,1
"Bani Gala, Islamabad",Islamabad,4,5,House,50000000.0,5850.0,0.025694444444444447,8547.008547008547,17.72753358339242,Very Large,1,1
"G-13, Islamabad",Islamabad,4,4,House,57000000.0,1800.0,0.02638888888888889,31666.666666666668,17.858561843342684,Medium,1,1
"Margalla View Society - Block C, Margalla View Housing Society",Islamabad,2,2,House,5500000.0,855.0,0.08333333333333333,6432.748538011696,15.520258832020865,Medium,1,1
"Bani Gala, Islamabad",Islamabad,5,6,House,22000000.0,1350.0,0.125,16296.296296296296,16.906553056777135,Medium,1,1
"Mpchs - Block C1, Mpchs - Multi Gardens",Islamabad,4,4,House,22500000.0,1125.0,0.08333333333333333,20000.0,16.929025911619092,Medium,1,1
"Eighteen, Kashmir Highway",Islamabad,4,5,House,53000000.0,2250.0,0.08333333333333333,23555.555555555555,17.78580249038432,Large,1,1
"Naval Anchorage - Block G, Naval Anchorage",Islamabad,4,5,House,25000000.0,1125.0,0.009027777777777779,22222.222222222223,17.034386422832473,Medium,1,1
"Eighteen, Kashmir Highway",Islamabad,5,5,House,55000000.0,2250.0,0.010416666666666668,24444.444444444445,17.822843761378564,Large,1,1
"Eighteen, Kashmir Highway",Islamabad,1,2,House,25000000.0,1057.5,0.011111111111111112,23640.66193853428,17.034386422832473,Medium,1,1
"Eighteen, Kashmir Highway",Islamabad,3,4,House,50000000.0,2205.0,0.011805555555555555,22675.736961451246,17.72753358339242,Large,1,1
"G-13/2, G-13",Islamabad,5,6,House,51000000.0,1800.0,0.021527777777777778,28333.333333333332,17.747336210296442,Medium,1,1
"Top City 1, Islamabad",Islamabad,5,6,House,49500000.0,2250.0,0.0020833333333333333,22000.0,17.71748324774094,Large,1,1
"E-11, Islamabad",Islamabad,3,3,House,19500000.0,1710.0,0.0076388888888888895,11403.508771929824,16.785925074816024,Medium,1,1
"Dha Defence Phase 2, Dha Defence",Islamabad,7,7,House,99000000.0,4500.0,0.008333333333333333,22000.0,18.410630418199872,Large,1,1
"Dha Defence Phase 2, Dha Defence",Islamabad,6,7,House,95000000.0,4500.0,0.009027777777777779,21111.11111111111,18.36938746009113,Large,1,1
"Dha Phase 5 - Sector F, Dha Defence Phase 5",Islamabad,4,4,House,43000000.0,1125.0,0.010416666666666668,38222.22222222222,17.57671069691365,Medium,1,1
"E-11, Islamabad",Islamabad,2,2,House,9500000.0,990.0000000000001,0.01388888888888889,9595.959595959595,16.066802461833923,Medium,1,1
"Top City 1 - Block A, Top City 1",Islamabad,5,6,House,48000000.0,2250.0,0.20833333333333331,21333.333333333332,17.6867115897055,Large,1,1
"Bahria Enclave - Sector H, Bahria Enclave",Islamabad,3,4,House,26500000.0,1125.0,0.7083333333333333,23555.555555555555,17.0926553286923,Medium,1,1
"B-17, Islamabad",Islamabad,6,6,House,67000000.0,3150.0,0.8333333333333333,21269.84126984127,18.020203192280615,Large,1,1
"I-8, Islamabad",Islamabad,6,6,House,120000000.0,2700.0,0.875,44444.444444444445,18.603002309079653,Large,1,1
"Eighteen, Kashmir Highway",Islamabad,4,5,House,36100000.0,2250.0,0.125,16044.444444444445,17.40180345100394,Large,1,1
"Mpchs - Block C, Mpchs - Multi Gardens",Islamabad,2,2,House,11000000.0,742.5,0.16666666666666666,14814.814814814816,16.213405921671733,Medium,1,1
"Gulberg Greens - Block D, Gulberg Greens",Islamabad,5,7,House,130000000.0,4500.0,0.20833333333333331,28888.88888888889,18.683045016112164,Large,1,1
"G-14/4, G-14",Islamabad,5,7,House,97000000.0,2250.0,0.20833333333333331,43111.11111111111,18.390221546776935,Large,1,1
"Eighteen, Kashmir Highway",Islamabad,1,1,House,22000000.0,990.0000000000001,0.08333333333333333,22222.22222222222,16.906553056777135,Medium,1,1
"H-13, Islamabad",Islamabad,2,2,House,15500000.0,1260.0,0.041666666666666664,12301.587301587302,16.5563506464056,Medium,1,1
"H-13, Islamabad",Islamabad,2,2,House,18000000.0,1507.5,0.041666666666666664,11940.298507462687,16.705882371415992,Medium,1,1
"G-11/3, G-11",Islamabad,2,2,House,26500000.0,1642.5,0.041666666666666664,16133.942161339422,17.0926553286923,Medium,1,1
"H-13, Islamabad",Islamabad,1,1,House,6000000.0,472.5,0.041666666666666664,12698.412698412698,15.607270193858982,Small,1,1
"G-13/2, G-13",Islamabad,5,6,House,68000000.0,1575.0,0.01875,43174.60317460317,18.035018277846262,Medium,1,1
"E-11, Islamabad",Islamabad,3,3,House,10500000.0,1192.5,0.020833333333333336,8805.031446540881,16.166885910365842,Medium,1,1
"Dha Phase 5 - Sector F, Dha Defence Phase 5",Islamabad,6,6,House,69000000.0,3150.0,0.020833333333333336,21904.761904761905,18.049617077054286,Large,1,1
"G-13, Islamabad",Islamabad,5,6,House,67500000.0,1800.0,0.020833333333333336,37500.0,18.02763817065757,Medium,1,1
"D-17, Islamabad",Islamabad,2,2,House,13000000.0,967.5,0.021527777777777778,13436.692506459949,16.380459992348886,Medium,1,1
"D-17, Islamabad",Islamabad,2,2,House,5200000.0,855.0,0.022222222222222223,6081.87134502924,15.46416937585933,Medium,1,1
"Dha Defence Phase 2, Dha Defence",Islamabad,5,6,House,137500000.0,4500.0,0.875,30555.555555555555,18.739134482343626,Large,1,1
"Bahria Enclave - Sector C, Bahria Enclave",Islamabad,6,6,House,100000000.0,4500.0,1.0,22222.222222222223,18.420680753952364,Large,1,1
"Dha Defence Phase 2, Dha Defence",Islamabad,5,6,House,77000000.0,2250.0,1.0,34222.22222222222,18.15931599280497,Large,1,1
"Dha Defence Phase 2, Dha Defence",Islamabad,6,6,House,135000000.0,4500.0,1.0,30000.0,18.72078534381011,Large,1,1
"Dha Phase 5 - Sector F, Dha Defence Phase 5",Islamabad,5,6,House,69300000.0,3150.0,0.7083333333333333,22000.0,18.053955478590147,Large,1,1
"D-17, Islamabad",Islamabad,6,6,House,32000000.0,2025.0,0.8333333333333333,15802.469135802468,17.281246492014,Large,1,1
"F-11 Markaz, F-11",Islamabad,3,3,House,55000000.0,2902.5,0.8333333333333333,18949.181739879416,17.822843761378564,Large,1,1
"The Centaurus, F-8",Islamabad,1,2,House,60000000.0,1147.5,0.08333333333333333,52287.5816993464,17.909855136853043,Medium,1,1
"Faisal Town - F-18, Islamabad",Islamabad,5,6,House,35000000.0,1800.0,0.041666666666666664,19444.444444444445,17.370858648025116,Medium,1,1
"Mpchs - Block F, Mpchs - Multi Gardens",Islamabad,4,6,House,26500000.0,1125.0,0.08333333333333333,23555.555555555555,17.0926553286923,Medium,1,1
"Mpchs - Block F, Mpchs - Multi Gardens",Islamabad,4,6,House,20000000.0,1125.0,0.08333333333333333,17777.777777777777,16.811242881518265,Medium,1,1
"Bahria Enclave, Bahria Town",Islamabad,5,6,House,43000000.0,2250.0,0.02291666666666667,19111.11111111111,17.57671069691365,Large,1,1
"Bahria Garden City - Zone 5, Bahria Garden City",Islamabad,3,4,House,28500000.0,1192.5,0.02291666666666667,23899.37106918239,17.1654146803266,Medium,1,1
"Bani Gala, Islamabad",Islamabad,5,6,House,35000000.0,2700.0,0.02361111111111111,12962.962962962964,17.370858648025116,Large,1,1
"Dha Valley, Dha Defence",Islamabad,2,2,House,7500000.0,1125.0,0.034722222222222224,6666.666666666667,15.830413711839864,Medium,1,1
"Gulberg Business Park, Gulberg",Islamabad,1,1,House,7500000.0,427.5,0.035416666666666666,17543.859649122805,15.830413711839864,Small,1,1
"D-12/1, D-12",Islamabad,5,5,House,115000000.0,2452.5,0.0375,46890.92762487258,18.560442695023177,Large,1,1
"Faisal Town - F-18, Islamabad",Islamabad,4,4,House,35000000.0,1575.0,0.03958333333333333,22222.222222222223,17.370858648025116,Medium,1,1
"Faisal Town - F-18, Islamabad",Islamabad,6,6,House,70000000.0,3150.0,0.03958333333333333,22222.222222222223,18.064005814299346,Large,1,1
"The Galleria, Bahria Enclave",Islamabad,3,3,House,14000000.0,1687.5,1.0,8296.296296296296,16.454567959008102,Medium,1,1
"Dha Defence Phase 5, Dha Defence",Islamabad,3,4,House,39000000.0,1125.0,1.0,34666.666666666664,17.479072229734946,Medium,1,1
"Bahria Enclave - Sector C1, Bahria Enclave",Islamabad,5,5,House,54000000.0,2250.0,1.0,24000.0,17.804494623047066,Large,1,1
"F-10, Islamabad",Islamabad,1,1,House,22000000.0,742.5,1.0,29629.62962962963,16.906553056777135,Medium,1,1
"D-12/4, D-12",Islamabad,6,6,House,117500000.0,2250.0,1.0,52222.22222222222,18.581948900059125,Large,1,1
"Khudadad Heights, E-11/2",Islamabad,3,3,House,14500000.0,2250.0,0.8333333333333333,6444.444444444444,16.489659276356317,Large,1,1
"Al-Safa Heights, F-11 Markaz",Islamabad,2,2,House,28000000.0,1755.0,0.875,15954.415954415954,17.147715103853763,Medium,1,1
"Gulberg Heights, Gulberg Greens",Islamabad,1,1,House,12700000.0,742.5,1.0,17104.377104377105,16.357112630168974,Medium,1,1
"G-11/2, G-11",Islamabad,8,7,House,132000000.0,3150.0,1.0,41904.76190476191,18.6983124881264,Large,1,1
"D-17, Islamabad",Islamabad,2,2,House,5000000.0,855.0,1.0,5847.953216374269,15.424948670398354,Medium,1,1
"Mpchs - Block F, Mpchs - Multi Gardens",Islamabad,4,6,House,26000000.0,1125.0,0.08333333333333333,23111.11111111111,17.073607134447293,Medium,1,1
"Ghauri Town Phase 5, Ghauri Town",Islamabad,2,3,House,11500000.0,990.0000000000001,0.08333333333333333,11616.161616161615,16.257857680289998,Medium,1,1
"Bahria Enclave - Sector H, Bahria Enclave",Islamabad,3,3,House,27000000.0,1125.0,0.08333333333333333,24000.0,17.11134746100564,Medium,1,1
"C-17, Islamabad",Islamabad,3,3,House,15000000.0,1800.0,0.08333333333333333,8333.333333333334,16.52356082573315,Medium,1,1
"Margalla View Housing Society, D-17",Islamabad,2,2,House,5500000.0,855.0,0.08333333333333333,6432.748538011696,15.520258832020865,Medium,1,1
"Faisal Town - F-18, Islamabad",Islamabad,4,4,House,36000000.0,1575.0,0.03958333333333333,22857.14285714286,17.399029524198163,Medium,1,1
"Faisal Town - F-18, Islamabad",Islamabad,4,4,House,37500000.0,1575.0,0.04027777777777778,23809.52380952381,17.439851517607305,Medium,1,1
"Faisal Town - F-18, Islamabad",Islamabad,7,7,House,43000000.0,1575.0,0.04027777777777778,27301.5873015873,17.57671069691365,Medium,1,1
"Bani Gala, Islamabad",Islamabad,5,5,House,46000000.0,2250.0,0.041666666666666664,20444.444444444445,17.6441519761925,Large,1,1
"Bani Gala, Islamabad",Islamabad,5,5,House,48500000.0,2475.0,0.041666666666666664,19595.959595959597,17.697074376526267,Large,1,1
"Mpchs - Block C1, Mpchs - Multi Gardens",Islamabad,4,6,House,34000000.0,1800.0,0.08333333333333333,18888.88888888889,17.341871111992198,Medium,1,1
"Ghauri Town Phase 5, Ghauri Town",Islamabad,8,7,House,23000000.0,1260.0,0.08333333333333333,18253.968253968254,16.951004817371683,Medium,1,1
"Marwa Town, Islamabad",Islamabad,2,3,House,10500000.0,1260.0,0.08333333333333333,8333.333333333334,16.166885910365842,Medium,1,1
"Top City 1 - Block D, Top City 1",Islamabad,5,6,House,43500000.0,2250.0,2.0,19333.333333333332,17.588271519047417,Large,1,1
"Bahria Enclave - Sector C2, Bahria Enclave",Islamabad,5,7,House,56000000.0,2250.0,2.0,24888.88888888889,17.840862266556567,Large,1,1
"Bahria Enclave - Sector H, Bahria Enclave",Islamabad,3,4,House,28000000.0,1125.0,2.0,24888.88888888889,17.147715103853763,Medium,1,1
"Bahria Enclave - Sector C1, Bahria Enclave",Islamabad,5,6,House,55000000.0,2250.0,2.0,24444.444444444445,17.822843761378564,Large,1,1
"Bahria Enclave - Sector C2, Bahria Enclave",Islamabad,5,7,House,55000000.0,2250.0,2.0,24444.444444444445,17.822843761378564,Large,1,1
"E-11/4, E-11",Islamabad,2,2,House,7800000.0,1012.5,1.0,7703.7037037037035,15.86963441986494,Medium,1,1
"Askari Heights 5, Dha Defence Phase 5",Islamabad,4,5,House,30000000.0,2947.5,1.0,10178.117048346056,17.216707972959764,Large,1,1
"Askari Heights 4, Dha Phase 5 - Sector H",Islamabad,3,5,House,31500000.0,2475.0,1.0,12727.272727272728,17.265498135541893,Large,1,1
"Soan Garden - Block D, Soan Garden",Islamabad,7,6,House,42500000.0,2250.0,1.0,18888.88888888889,17.565014657424058,Large,1,1
"Gulberg Residencia - Block I, Gulberg Residencia",Islamabad,6,6,House,43500000.0,1575.0,0.125,27619.04761904762,17.588271519047417,Medium,1,1
"Margalla View Society - Block C, Margalla View Housing Society",Islamabad,1,1,House,5500000.0,562.5,0.08333333333333333,9777.777777777777,15.520258832020865,Medium,1,1
"I-14/4, I-14",Islamabad,6,6,House,32000000.0,1350.0,0.08333333333333333,23703.703703703704,17.281246492014,Medium,1,1
"Faisal Town Phase 1 - Block B, Faisal Town Phase 1",Islamabad,2,2,House,17800000.0,1012.5,0.08333333333333333,17580.246913580246,16.694709071442087,Medium,1,1
"Ghauri Town Phase 4A, Ghauri Town",Islamabad,2,2,House,11500000.0,900.0,0.08333333333333333,12777.777777777777,16.257857680289998,Medium,1,1
"Ghauri Town Phase 8, Ghauri Town",Islamabad,2,3,House,8500000.0,1260.0,0.08333333333333333,6746.0317460317465,15.955576839107596,Medium,1,1
"Ghauri Town Phase 4A, Ghauri Town",Islamabad,4,5,House,9600000.0,742.5,0.08333333333333333,12929.29292929293,16.077273760604726,Medium,1,1
"Ghauri Town, Islamabad",Islamabad,2,3,House,11000000.0,1350.0,0.08333333333333333,8148.148148148148,16.213405921671733,Medium,1,1
"Mpchs - Block F, Mpchs - Multi Gardens",Islamabad,4,6,House,25000000.0,1125.0,0.08333333333333333,22222.222222222223,17.034386422832473,Medium,1,1
"Margalla View Society - Block C, Margalla View Housing Society",Islamabad,6,7,House,23500000.0,1575.0,0.08333333333333333,14920.63492063492,16.97251102166758,Medium,1,1
"Margalla View Society - Block D, Margalla View Housing Society",Islamabad,6,7,House,39000000.0,2092.5,0.08333333333333333,18637.992831541218,17.479072229734946,Large,1,1
"Margalla View Society - Block D, Margalla View Housing Society",Islamabad,3,3,House,9000000.0,1597.5,0.08333333333333333,5633.802816901409,16.012735246411598,Medium,1,1
"Cube Apartments, Bahria Enclave",Islamabad,1,1,House,12500000.0,1102.5,2.0,11337.868480725623,16.341239282272525,Medium,1,1
"Dha Defence Phase 5, Dha Defence",Islamabad,4,5,House,38500000.0,1125.0,2.0,34222.22222222222,17.46616882523204,Medium,1,1
"Bahria Enclave - Sector H, Bahria Enclave",Islamabad,3,4,House,26500000.0,1125.0,2.0,23555.555555555555,17.0926553286923,Medium,1,1
"Top City 1 - Block A, Top City 1",Islamabad,5,6,House,40000000.0,2250.0,2.0,17777.777777777777,17.50439003707821,Large,1,1
"Faisal Margalla City, B-17",Islamabad,4,4,House,33000000.0,1125.0,2.0,29333.333333333332,17.312018149733785,Medium,1,1
"Margalla View Society - Block A, Margalla View Housing Society",Islamabad,4,6,House,41000000.0,2092.5,1.0,19593.78733572282,17.529082649058825,Large,1,1
"Faisal Town - F-18, Islamabad",Islamabad,3,3,House,15500000.0,1957.4999999999998,1.0,7918.2630906768845,16.5563506464056,Medium,1,1
"Faisal Town Phase 1 - Block A, Faisal Town Phase 1",Islamabad,4,6,House,30000000.0,1800.0,1.0,16666.666666666668,17.216707972959764,Medium,1,1
"G-13, Islamabad",Islamabad,6,6,House,69000000.0,1575.0,2.0,43809.52380952381,18.049617077054286,Medium,1,1
"Sukh Chayn Residence, F-10",Islamabad,3,4,House,85000000.0,2025.0,2.0,41975.30864197531,18.258161826219297,Large,1,1
"Mpchs - Block C1, Mpchs - Multi Gardens",Islamabad,5,6,House,52500000.0,2272.5,0.125,23102.3102310231,17.77632374660947,Large,1,1
"Mpchs - Block C1, Mpchs - Multi Gardens",Islamabad,4,4,House,33000000.0,1800.0,0.125,18333.333333333332,17.312018149733785,Medium,1,1
"Ghauri Garden, Ghauri Town",Islamabad,5,6,House,26500000.0,1350.0,0.08333333333333333,19629.62962962963,17.0926553286923,Medium,1,1
"Top City 1 - Block A, Top City 1",Islamabad,5,5,House,32000000.0,2250.0,0.125,14222.222222222223,17.281246492014,Large,1,1
"G-13/3, G-13",Islamabad,6,7,House,90000000.0,2452.5,0.125,36697.247706422015,18.31532023940565,Large,1,1
"G-13/4, G-13",Islamabad,4,5,House,41000000.0,990.0000000000001,0.125,41414.141414141406,17.529082649058825,Medium,1,1
"G-13/3, G-13",Islamabad,7,7,House,120000000.0,3195.0,0.125,37558.68544600939,18.603002309079653,Large,1,1
"Margalla View Society - Block D, Margalla View Housing Society",Islamabad,2,2,House,5500000.0,855.0,0.08333333333333333,6432.748538011696,15.520258832020865,Medium,1,1
"Mpchs - Block F, Mpchs - Multi Gardens",Islamabad,4,6,House,22000000.0,1125.0,0.08333333333333333,19555.555555555555,16.906553056777135,Medium,1,1
"Margalla View Society - Block C, Margalla View Housing Society",Islamabad,3,3,House,16000000.0,1507.5,0.08333333333333333,10613.598673300166,16.588099342704055,Medium,1,1
"Margalla View Society - Block D, Margalla View Housing Society",Islamabad,9,7,House,47500000.0,4500.0,0.08333333333333333,10555.555555555555,17.6762402900575,Large,1,1
"Faisal Hills - Executive Block, Faisal Hills",Islamabad,3,3,House,23000000.0,1125.0,0.08333333333333333,20444.444444444445,16.951004817371683,Medium,1,1
"Mpchs - Block F, Mpchs - Multi Gardens",Islamabad,4,4,House,18000000.0,1125.0,0.08333333333333333,16000.0,16.705882371415992,Medium,1,1
"Margalla View Housing Society, D-17",Islamabad,1,1,House,5300000.0,697.5,0.08333333333333333,7598.566308243728,15.483217567201578,Medium,1,1
"Margalla View Housing Society, D-17",Islamabad,4,6,House,30000000.0,1575.0,0.08333333333333333,19047.619047619046,17.216707972959764,Medium,1,1
"Dha Defence Phase 2, Dha Defence",Islamabad,6,6,House,137500000.0,4500.0,2.0,30555.555555555555,18.739134482343626,Large,1,1
"B-17, Islamabad",Islamabad,6,6,House,55000000.0,3150.0,2.0,17460.31746031746,17.822843761378564,Large,1,1
"Dha Phase 5 - Sector D, Dha Defence Phase 5",Islamabad,5,6,House,110000000.0,4500.0,2.0,24444.444444444445,18.5159909328476,Large,1,1
"Dha Phase 2 - Sector J, Dha Defence Phase 2",Islamabad,10,6,House,105000000.0,4500.0,2.0,23333.333333333332,18.46947091764561,Large,1,1
"Naval Anchorage - Block G, Naval Anchorage",Islamabad,4,6,House,26000000.0,1125.0,2.0,23111.11111111111,17.073607134447293,Medium,1,1
"Soan Garden - Block E, Soan Garden",Islamabad,7,6,House,75000000.0,4500.0,2.0,16666.666666666668,18.132998684833918,Large,1,1
"Mpchs - Block E, Mpchs - Multi Gardens",Islamabad,4,6,House,41500000.0,1800.0,0.125,23055.555555555555,17.541204009297314,Medium,1,1
"G-13/2, G-13",Islamabad,5,6,House,52500000.0,1800.0,0.125,29166.666666666668,17.77632374660947,Medium,1,1
"G-13/2, G-13",Islamabad,5,6,House,66000000.0,1800.0,0.125,36666.666666666664,18.005165315142214,Medium,1,1
"Gulberg Residencia, Gulberg",Islamabad,6,6,House,49900000.0,2250.0,0.125,22177.777777777777,17.725531580761828,Large,1,1
"Gulberg Residencia - Block L, Gulberg Residencia",Islamabad,5,6,House,39500000.0,1575.0,0.125,25079.365079365078,17.491811255187805,Medium,1,1
"Faisal Town Phase 1 - Block C, Faisal Town Phase 1",Islamabad,4,6,House,40000000.0,1800.0,0.08333333333333333,22222.222222222223,17.50439003707821,Medium,1,1
"Dha Defence Phase 2, Dha Defence",Islamabad,5,6,House,145000000.0,4500.0,0.08333333333333333,32222.222222222223,18.7922443072814,Large,1,1
"Dha Defence Phase 2, Dha Defence",Islamabad,5,6,House,109000000.0,4500.0,0.08333333333333333,24222.222222222223,18.50685844936773,Large,1,1
"Top City 1, Islamabad",Islamabad,6,6,House,46000000.0,2250.0,0.08333333333333333,20444.444444444445,17.6441519761925,Large,1,1
"Top City 1, Islamabad",Islamabad,6,6,House,48500000.0,2250.0,0.08333333333333333,21555.555555555555,17.697074376526267,Large,1,1
"E-11, Islamabad",Islamabad,2,2,House,34500000.0,1710.0,0.08333333333333333,20175.43859649123,17.356469910987094,Medium,1,1
"Top City 1, Islamabad",Islamabad,6,6,House,48500000.0,2250.0,0.08333333333333333,21555.555555555555,17.697074376526267,Large,1,1
"Mumtaz City, Islamabad",Islamabad,6,6,House,43000000.0,2025.0,0.08333333333333333,21234.567901234568,17.57671069691365,Large,1,1
"Dha Defence Phase 2, Dha Defence",Islamabad,5,6,House,135000000.0,4500.0,0.9583333333333333,30000.0,18.72078534381011,Large,1,1
"Dha Defence Phase 2, Dha Defence",Islamabad,5,6,House,125000000.0,4500.0,0.08333333333333333,27777.777777777777,18.643824303266577,Large,1,1
"Faisal Margalla City, B-17",Islamabad,1,1,House,3600000.0,495.00000000000006,3.0,7272.727272727272,15.096444681204078,Small,1,1
"Mpchs - Multi Gardens, B-17",Islamabad,4,6,House,25000000.0,1125.0,3.0,22222.222222222223,17.034386422832473,Medium,1,1
"Dha Defence Phase 2, Dha Defence",Islamabad,5,6,House,125000000.0,4500.0,2.0,27777.777777777777,18.643824303266577,Large,1,1
"Soan Garden, Islamabad",Islamabad,7,7,House,61500000.0,4500.0,2.0,13666.666666666666,17.93454774903691,Large,1,1
"Cbr Town Phase 1 - Block C, Cbr Town Phase 1",Islamabad,7,6,House,63000000.0,2700.0,2.0,23333.333333333332,17.958645300228824,Large,1,1
"Soan Garden - Block F, Soan Garden",Islamabad,7,6,House,68000000.0,4500.0,2.0,15111.111111111111,18.035018277846262,Large,1,1
"D-12/1, D-12",Islamabad,5,6,House,44500000.0,990.0000000000001,0.125,44949.49494949495,17.61099976960838,Medium,1,1
"Eighteen, Kashmir Highway",Islamabad,6,6,House,65000000.0,2250.0,0.125,28888.88888888889,17.989897843244528,Large,1,1
"Bani Gala, Islamabad",Islamabad,2,2,House,13500000.0,1125.0,0.125,12000.0,16.41820031748273,Medium,1,1
"Mumtaz City - Chanab Block, Mumtaz City",Islamabad,4,5,House,31500000.0,1800.0,0.125,17500.0,17.265498135541893,Medium,1,1
